digital_id,timestamp,language,text,person1_id,person2_id,location_id
DIG001942,2026-01-25 22:03:00,pa,"PERSON_00608 और PERSON_00319 ने ਸੁਨੇਹਾ ਭੇਜਿਆ, Zone_0147, Ujjain के पास। समय 2026-01-25 22:03:00.",P00608,P00319,LOC0147
DIG001943,2026-01-23 12:48:00,bn,"PERSON_00047 और PERSON_00648 ने টাকা পাঠিয়েছে, Zone_0094, Gwalior के पास। समय 2026-01-23 12:48:00.",P00047,P00648,LOC0094
DIG001944,2026-02-07 13:23:00,te,"PERSON_00380 और PERSON_00533 ने వెళ్లారు, Zone_0125, Indore के पास। समय 2026-02-07 13:23:00.",P00380,P00533,LOC0125
DIG001945,2026-06-01 16:30:00,en,"PERSON_00533 used a vehicle PERSON_00497 near Zone_0018, Bhopal. Record time 2026-06-01 16:30:00.",P00533,P00497,LOC0018
DIG001946,2026-01-19 03:37:00,en,"PERSON_00857 met PERSON_00631 near Zone_0061, Gwalior. Record time 2026-01-19 03:37:00.",P00857,P00631,LOC0061
DIG001947,2026-07-16 01:52:00,hi,"PERSON_00952 और PERSON_00459 ने मिला, Zone_0079, Nagpur के पास। समय 2026-07-16 01:52:00.",P00952,P00459,LOC0079
DIG001948,2026-02-10 15:03:00,kn,"PERSON_00731 और PERSON_00111 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0106, Ujjain के पास। समय 2026-02-10 15:03:00.",P00731,P00111,LOC0106
DIG001949,2026-02-15 05:19:00,bn,"PERSON_00653 और PERSON_00237 ने স্থান ভাগ করেছে, Zone_0171, Bhopal के पास। समय 2026-02-15 05:19:00.",P00653,P00237,LOC0171
DIG001950,2026-07-22 07:07:00,ta,"PERSON_00303 और PERSON_00963 ने இடத்தை பகிர்ந்தார், Zone_0052, Nagpur के पास। समय 2026-07-22 07:07:00.",P00303,P00963,LOC0052
DIG001951,2026-04-27 09:28:00,gu,"PERSON_00233 और PERSON_00204 ने મળ્યા, Zone_0036, Ujjain के पास। समय 2026-04-27 09:28:00.",P00233,P00204,LOC0036
DIG001952,2026-02-25 07:33:00,ta,"PERSON_00819 और PERSON_00894 ने தொடர்பு கொண்டார், Zone_0032, Jabalpur के पास। समय 2026-02-25 07:33:00.",P00819,P00894,LOC0032
DIG001953,2026-07-13 07:39:00,ur,"PERSON_00381 और PERSON_00354 ने فون کیا, Zone_0105, Bhopal के पास। समय 2026-07-13 07:39:00.",P00381,P00354,LOC0105
DIG001954,2026-06-22 21:58:00,ur,"PERSON_00810 और PERSON_00610 ने پیغام بھیجا, Zone_0162, Nagpur के पास। समय 2026-06-22 21:58:00.",P00810,P00610,LOC0162
DIG001955,2026-04-07 17:56:00,hi,"PERSON_00388 और PERSON_00032 ने संदेश भेजा, Zone_0012, Nagpur के पास। समय 2026-04-07 17:56:00.",P00388,P00032,LOC0012
DIG001956,2026-05-15 08:41:00,ml,"PERSON_00796 और PERSON_00034 ने വിളിച്ചു, Zone_0161, Jabalpur के पास। समय 2026-05-15 08:41:00.",P00796,P00034,LOC0161
DIG001957,2026-02-01 21:48:00,bn,"PERSON_00286 और PERSON_00676 ने দেখা করেছে, Zone_0112, Ujjain के पास। समय 2026-02-01 21:48:00.",P00286,P00676,LOC0112
DIG001958,2026-03-23 15:25:00,pa,"PERSON_00756 और PERSON_00745 ने ਫੋਨ ਕੀਤਾ, Zone_0164, Bhopal के पास। समय 2026-03-23 15:25:00.",P00756,P00745,LOC0164
DIG001959,2026-05-31 14:25:00,te,"PERSON_00465 और PERSON_00024 ने వెళ్లారు, Zone_0062, Ujjain के पास। समय 2026-05-31 14:25:00.",P00465,P00024,LOC0062
DIG001960,2026-02-14 00:25:00,mr,"PERSON_00661 और PERSON_00492 ने फोन केला, Zone_0029, Nagpur के पास। समय 2026-02-14 00:25:00.",P00661,P00492,LOC0029
DIG001961,2026-08-28 12:24:00,bn,"PERSON_00853 और PERSON_00475 ने টাকা পাঠিয়েছে, Zone_0145, Jabalpur के पास। समय 2026-08-28 12:24:00.",P00853,P00475,LOC0145
DIG001962,2026-07-17 03:43:00,ur,"PERSON_00758 और PERSON_00805 ने رقم منتقل کی, Zone_0069, Jabalpur के पास। समय 2026-07-17 03:43:00.",P00758,P00805,LOC0069
DIG001963,2026-08-27 00:36:00,hi,"PERSON_00364 और PERSON_00362 ने संदेश भेजा, Zone_0058, Bhopal के पास। समय 2026-08-27 00:36:00.",P00364,P00362,LOC0058
DIG001964,2026-02-01 02:32:00,hi,"PERSON_00243 और PERSON_00960 ने स्थान साझा किया, Zone_0107, Indore के पास। समय 2026-02-01 02:32:00.",P00243,P00960,LOC0107
DIG001965,2026-03-30 21:51:00,ur,"PERSON_00829 और PERSON_00615 ने ملاقات کی, Zone_0110, Indore के पास। समय 2026-03-30 21:51:00.",P00829,P00615,LOC0110
DIG001966,2026-02-07 18:41:00,hi,"PERSON_00690 और PERSON_00303 ने फोन किया, Zone_0010, Indore के पास। समय 2026-02-07 18:41:00.",P00690,P00303,LOC0010
DIG001967,2026-02-01 00:59:00,ta,"PERSON_00046 और PERSON_00080 ने அழைத்தார், Zone_0162, Nagpur के पास। समय 2026-02-01 00:59:00.",P00046,P00080,LOC0162
DIG001968,2026-04-04 18:38:00,ml,"PERSON_00379 और PERSON_00521 ने സന്ദേശം അയച്ചു, Zone_0167, Nagpur के पास। समय 2026-04-04 18:38:00.",P00379,P00521,LOC0167
DIG001969,2026-07-27 21:49:00,pa,"PERSON_00697 और PERSON_00188 ने ਪੈਸੇ ਭੇਜੇ, Zone_0139, Jabalpur के पास। समय 2026-07-27 21:49:00.",P00697,P00188,LOC0139
DIG001970,2026-07-22 19:30:00,ur,"PERSON_00881 और PERSON_00558 ने مقام شیئر کیا, Zone_0125, Indore के पास। समय 2026-07-22 19:30:00.",P00881,P00558,LOC0125
DIG001971,2026-05-22 07:10:00,te,"PERSON_00986 और PERSON_00830 ने స్థానం పంచుకున్నారు, Zone_0101, Jabalpur के पास। समय 2026-05-22 07:10:00.",P00986,P00830,LOC0101
DIG001972,2026-07-10 05:37:00,ml,"PERSON_00843 और PERSON_00561 ने സ്ഥലം പങ്കിട്ടു, Zone_0096, Indore के पास। समय 2026-07-10 05:37:00.",P00843,P00561,LOC0096
DIG001973,2026-02-14 16:03:00,ml,"PERSON_00280 और PERSON_00272 ने വിളിച്ചു, Zone_0112, Ujjain के पास। समय 2026-02-14 16:03:00.",P00280,P00272,LOC0112
DIG001974,2026-02-12 23:55:00,ta,"PERSON_00921 और PERSON_00687 ने செய்தி அனுப்பினார், Zone_0120, Ujjain के पास। समय 2026-02-12 23:55:00.",P00921,P00687,LOC0120
DIG001975,2026-03-13 13:04:00,ta,"PERSON_00454 और PERSON_00100 ने சந்தித்தார், Zone_0154, Ujjain के पास। समय 2026-03-13 13:04:00.",P00454,P00100,LOC0154
DIG001976,2026-04-24 01:25:00,bn,"PERSON_00548 और PERSON_00532 ने ফোন করেছে, Zone_0033, Jabalpur के पास। समय 2026-04-24 01:25:00.",P00548,P00532,LOC0033
DIG001977,2026-03-28 06:49:00,mr,"PERSON_00071 और PERSON_00506 ने भेटला, Zone_0089, Jabalpur के पास। समय 2026-03-28 06:49:00.",P00071,P00506,LOC0089
DIG001978,2026-03-25 14:54:00,bn,"PERSON_00272 और PERSON_00471 ने টাকা পাঠিয়েছে, Zone_0111, Jabalpur के पास। समय 2026-03-25 14:54:00.",P00272,P00471,LOC0111
DIG001979,2026-03-31 03:32:00,ta,"PERSON_00724 और PERSON_00607 ने இடத்தை பகிர்ந்தார், Zone_0137, Nagpur के पास। समय 2026-03-31 03:32:00.",P00724,P00607,LOC0137
DIG001980,2026-02-05 04:57:00,te,"PERSON_00154 और PERSON_00614 ने సంప్రదించారు, Zone_0118, Ujjain के पास। समय 2026-02-05 04:57:00.",P00154,P00614,LOC0118
DIG001981,2026-07-15 21:29:00,ur,"PERSON_00568 और PERSON_00952 ने پیغام بھیجا, Zone_0090, Gwalior के पास। समय 2026-07-15 21:29:00.",P00568,P00952,LOC0090
DIG001982,2026-04-22 19:19:00,en,"PERSON_00758 used a vehicle PERSON_00837 near Zone_0125, Indore. Record time 2026-04-22 19:19:00.",P00758,P00837,LOC0125
DIG001983,2026-07-13 06:51:00,en,"PERSON_00194 visited PERSON_00368 near Zone_0070, Ujjain. Record time 2026-07-13 06:51:00.",P00194,P00368,LOC0070
DIG001984,2026-01-01 14:24:00,bn,"PERSON_00609 और PERSON_00351 ने টাকা পাঠিয়েছে, Zone_0080, Indore के पास। समय 2026-01-01 14:24:00.",P00609,P00351,LOC0080
DIG001985,2026-05-05 14:13:00,mr,"PERSON_00504 और PERSON_00866 ने संपर्क केला, Zone_0119, Indore के पास। समय 2026-05-05 14:13:00.",P00504,P00866,LOC0119
DIG001986,2026-07-13 15:47:00,ur,"PERSON_00963 और PERSON_00128 ने ملاقات کی, Zone_0038, Ujjain के पास। समय 2026-07-13 15:47:00.",P00963,P00128,LOC0038
DIG001987,2026-06-07 00:12:00,ur,"PERSON_00378 और PERSON_00064 ने رابطہ کیا, Zone_0070, Ujjain के पास। समय 2026-06-07 00:12:00.",P00378,P00064,LOC0070
DIG001988,2026-06-11 22:57:00,gu,"PERSON_00111 और PERSON_00899 ने મળ્યા, Zone_0048, Indore के पास। समय 2026-06-11 22:57:00.",P00111,P00899,LOC0048
DIG001989,2026-05-01 03:09:00,ml,"PERSON_00048 और PERSON_00531 ने സ്ഥലം പങ്കിട്ടു, Zone_0034, Jabalpur के पास। समय 2026-05-01 03:09:00.",P00048,P00531,LOC0034
DIG001990,2026-01-22 23:35:00,en,"PERSON_00309 met PERSON_00882 near Zone_0029, Nagpur. Record time 2026-01-22 23:35:00.",P00309,P00882,LOC0029
DIG001991,2026-04-15 09:29:00,kn,"PERSON_00241 और PERSON_00369 ने ಕರೆ ಮಾಡಿದರು, Zone_0058, Bhopal के पास। समय 2026-04-15 09:29:00.",P00241,P00369,LOC0058
DIG001992,2026-07-29 23:46:00,gu,"PERSON_00099 और PERSON_00013 ने સંદેશ મોકલ્યો, Zone_0136, Jabalpur के पास। समय 2026-07-29 23:46:00.",P00099,P00013,LOC0136
DIG001993,2026-07-08 04:18:00,pa,"PERSON_00740 और PERSON_00851 ने ਮਿਲਿਆ, Zone_0156, Bhopal के पास। समय 2026-07-08 04:18:00.",P00740,P00851,LOC0156
DIG001994,2026-05-27 16:08:00,bn,"PERSON_00769 और PERSON_00125 ने ফোন করেছে, Zone_0040, Bhopal के पास। समय 2026-05-27 16:08:00.",P00769,P00125,LOC0040
DIG001995,2026-05-19 17:33:00,mr,"PERSON_00615 और PERSON_00491 ने ठिकाण शेअर केले, Zone_0099, Bhopal के पास। समय 2026-05-19 17:33:00.",P00615,P00491,LOC0099
DIG001996,2026-07-18 17:03:00,ur,"PERSON_00236 और PERSON_00841 ने ملاقات کی, Zone_0012, Nagpur के पास। समय 2026-07-18 17:03:00.",P00236,P00841,LOC0012
DIG001997,2026-04-23 00:42:00,bn,"PERSON_00807 और PERSON_00355 ने দেখা করেছে, Zone_0177, Gwalior के पास। समय 2026-04-23 00:42:00.",P00807,P00355,LOC0177
DIG001998,2026-03-16 02:16:00,ta,"PERSON_00590 और PERSON_00264 ने இடத்தை பகிர்ந்தார், Zone_0047, Ujjain के पास। समय 2026-03-16 02:16:00.",P00590,P00264,LOC0047
DIG001999,2026-05-10 19:11:00,ta,"PERSON_00426 और PERSON_00010 ने இடத்தை பகிர்ந்தார், Zone_0134, Indore के पास। समय 2026-05-10 19:11:00.",P00426,P00010,LOC0134
DIG002000,2026-05-15 08:25:00,mr,"PERSON_00797 और PERSON_00807 ने संपर्क केला, Zone_0008, Nagpur के पास। समय 2026-05-15 08:25:00.",P00797,P00807,LOC0008
DIG002001,2026-07-03 07:25:00,mr,"PERSON_00429 और PERSON_00516 ने संपर्क केला, Zone_0104, Bhopal के पास। समय 2026-07-03 07:25:00.",P00429,P00516,LOC0104
DIG002002,2026-02-10 13:20:00,te,"PERSON_00182 और PERSON_00561 ने వెళ్లారు, Zone_0033, Jabalpur के पास। समय 2026-02-10 13:20:00.",P00182,P00561,LOC0033
DIG002003,2026-01-23 06:16:00,ur,"PERSON_00700 और PERSON_00300 ने رابطہ کیا, Zone_0031, Bhopal के पास। समय 2026-01-23 06:16:00.",P00700,P00300,LOC0031
DIG002004,2026-07-21 03:49:00,mr,"PERSON_00876 और PERSON_00763 ने भेट दिली, Zone_0068, Bhopal के पास। समय 2026-07-21 03:49:00.",P00876,P00763,LOC0068
DIG002005,2026-05-12 07:11:00,te,"PERSON_00306 और PERSON_00189 ने సంప్రదించారు, Zone_0174, Gwalior के पास। समय 2026-05-12 07:11:00.",P00306,P00189,LOC0174
DIG002006,2026-03-22 02:32:00,en,"PERSON_00308 used a vehicle PERSON_00540 near Zone_0049, Nagpur. Record time 2026-03-22 02:32:00.",P00308,P00540,LOC0049
DIG002007,2026-03-19 05:22:00,en,"PERSON_00311 met PERSON_00613 near Zone_0152, Nagpur. Record time 2026-03-19 05:22:00.",P00311,P00613,LOC0152
DIG002008,2026-07-16 21:45:00,en,"PERSON_00539 used a vehicle PERSON_00180 near Zone_0091, Jabalpur. Record time 2026-07-16 21:45:00.",P00539,P00180,LOC0091
DIG002009,2026-06-03 21:07:00,bn,"PERSON_00905 और PERSON_00940 ने বার্তা পাঠিয়েছে, Zone_0063, Gwalior के पास। समय 2026-06-03 21:07:00.",P00905,P00940,LOC0063
DIG002010,2026-01-29 11:05:00,ta,"PERSON_00937 और PERSON_00249 ने அழைத்தார், Zone_0125, Indore के पास। समय 2026-01-29 11:05:00.",P00937,P00249,LOC0125
DIG002011,2026-07-20 19:58:00,ur,"PERSON_00576 और PERSON_00454 ने پیغام بھیجا, Zone_0151, Indore के पास। समय 2026-07-20 19:58:00.",P00576,P00454,LOC0151
DIG002012,2026-06-12 07:46:00,te,"PERSON_00799 और PERSON_00484 ने స్థానం పంచుకున్నారు, Zone_0180, Indore के पास। समय 2026-06-12 07:46:00.",P00799,P00484,LOC0180
DIG002013,2026-03-18 08:58:00,gu,"PERSON_00641 और PERSON_00183 ने સંપર્ક કર્યો, Zone_0041, Ujjain के पास। समय 2026-03-18 08:58:00.",P00641,P00183,LOC0041
DIG002014,2026-07-11 13:57:00,gu,"PERSON_00641 और PERSON_00408 ने ફોન કર્યો, Zone_0129, Nagpur के पास। समय 2026-07-11 13:57:00.",P00641,P00408,LOC0129
DIG002015,2026-04-28 04:51:00,kn,"PERSON_00348 और PERSON_00440 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0048, Indore के पास। समय 2026-04-28 04:51:00.",P00348,P00440,LOC0048
DIG002016,2026-03-06 13:02:00,kn,"PERSON_00919 और PERSON_00238 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0158, Jabalpur के पास। समय 2026-03-06 13:02:00.",P00919,P00238,LOC0158
DIG002017,2026-04-16 10:27:00,hi,"PERSON_00129 और PERSON_00258 ने संदेश भेजा, Zone_0003, Indore के पास। समय 2026-04-16 10:27:00.",P00129,P00258,LOC0003
DIG002018,2026-06-06 14:51:00,gu,"PERSON_00034 और PERSON_00808 ने મુલાકાત લીધી, Zone_0164, Bhopal के पास। समय 2026-06-06 14:51:00.",P00034,P00808,LOC0164
DIG002019,2026-01-22 19:29:00,ur,"PERSON_00307 और PERSON_00492 ने مقام شیئر کیا, Zone_0112, Ujjain के पास। समय 2026-01-22 19:29:00.",P00307,P00492,LOC0112
DIG002020,2026-03-15 03:33:00,te,"PERSON_00826 और PERSON_00758 ने ఫోన్ చేశారు, Zone_0177, Gwalior के पास। समय 2026-03-15 03:33:00.",P00826,P00758,LOC0177
DIG002021,2026-01-05 20:25:00,pa,"PERSON_00937 और PERSON_00943 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0165, Gwalior के पास। समय 2026-01-05 20:25:00.",P00937,P00943,LOC0165
DIG002022,2026-06-19 03:02:00,pa,"PERSON_00117 और PERSON_00489 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0150, Ujjain के पास। समय 2026-06-19 03:02:00.",P00117,P00489,LOC0150
DIG002023,2026-07-09 13:45:00,ta,"PERSON_00498 और PERSON_00650 ने தொடர்பு கொண்டார், Zone_0014, Bhopal के पास। समय 2026-07-09 13:45:00.",P00498,P00650,LOC0014
DIG002024,2026-04-02 09:39:00,gu,"PERSON_00650 और PERSON_00088 ने સ્થાન શેર કર્યું, Zone_0068, Bhopal के पास। समय 2026-04-02 09:39:00.",P00650,P00088,LOC0068
DIG002025,2026-07-08 20:58:00,kn,"PERSON_00908 और PERSON_00898 ने ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು, Zone_0112, Ujjain के पास। समय 2026-07-08 20:58:00.",P00908,P00898,LOC0112
DIG002026,2026-02-09 15:11:00,kn,"PERSON_00845 और PERSON_00184 ने ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು, Zone_0090, Gwalior के पास। समय 2026-02-09 15:11:00.",P00845,P00184,LOC0090
DIG002027,2026-01-29 03:33:00,ur,"PERSON_00683 और PERSON_00060 ने مقام شیئر کیا, Zone_0125, Indore के पास। समय 2026-01-29 03:33:00.",P00683,P00060,LOC0125
DIG002028,2026-07-28 20:07:00,en,"PERSON_00569 used a vehicle PERSON_00320 near Zone_0155, Nagpur. Record time 2026-07-28 20:07:00.",P00569,P00320,LOC0155
DIG002029,2026-01-08 21:29:00,kn,"PERSON_00934 और PERSON_00587 ने ಕರೆ ಮಾಡಿದರು, Zone_0084, Gwalior के पास। समय 2026-01-08 21:29:00.",P00934,P00587,LOC0084
DIG002030,2026-02-09 20:59:00,te,"PERSON_00740 और PERSON_00799 ने స్థానం పంచుకున్నారు, Zone_0009, Jabalpur के पास। समय 2026-02-09 20:59:00.",P00740,P00799,LOC0009
DIG002031,2026-03-16 05:58:00,en,"PERSON_00068 sent a message to PERSON_00987 near Zone_0039, Gwalior. Record time 2026-03-16 05:58:00.",P00068,P00987,LOC0039
DIG002032,2026-01-12 11:46:00,mr,"PERSON_00650 और PERSON_00301 ने भेटला, Zone_0131, Gwalior के पास। समय 2026-01-12 11:46:00.",P00650,P00301,LOC0131
DIG002033,2026-04-29 20:00:00,hi,"PERSON_00352 और PERSON_00896 ने स्थान साझा किया, Zone_0099, Bhopal के पास। समय 2026-04-29 20:00:00.",P00352,P00896,LOC0099
DIG002034,2026-06-09 18:17:00,gu,"PERSON_00286 और PERSON_00795 ने નાણાં મોકલ્યાં, Zone_0035, Jabalpur के पास। समय 2026-06-09 18:17:00.",P00286,P00795,LOC0035
DIG002035,2026-07-18 10:59:00,te,"PERSON_00176 और PERSON_00982 ने డబ్బు పంపారు, Zone_0065, Jabalpur के पास। समय 2026-07-18 10:59:00.",P00176,P00982,LOC0065
